priority,item_id,product_name,image,reasons
"high","97f11603-d2dc-4afa-b674-042022b8b71a","A Thousand Wishes 2.5 FL EDP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","7e2bf8db-41e6-4d4d-8c6e-72b8e1f3acab","Acqua Di Gio Giorgio Armani 0.5 + 2.5 FL Set","/images/product-awaiting-photography.webp","official-packshot-required"
"high","2f9ad3cd-4f2f-4074-8f0d-18ab5925c551","Al Haramain L’Aventure Rose 6.76 FL.OZ","/images/product-awaiting-photography.webp","official-packshot-required"
"high","669f1a82-13e5-4418-8856-c5791ffce253","Alfred Dunhill Desire Blue Men 3.3 EDT SP","/product-images/catalog-v2/669f1a82-13e5-4418-8856-c5791ffce253.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","c6f863d7-e497-463b-abb7-46564b06e7a7","Antonio Banderas Diavolo Men 3.4 EDT SP","/product-images/catalog-v2/c6f863d7-e497-463b-abb7-46564b06e7a7.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","ae59b0a3-ad8f-49f7-82ea-c8f70a7a4bef","Antonio Banderas Diavolo Mister 3.3oz EDT SP","/product-images/catalog-v2/ae59b0a3-ad8f-49f7-82ea-c8f70a7a4bef.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","26b0d00a-6fe7-4429-8320-e4ce9318471f","Armaf Club De Nuit Intense 6.8 oz EDP SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","a96ca6c9-f1bc-4f16-b562-21737a83b7f7","Aurum Privée Edit Al  Haramain- L'aventure Blanche  3.4 EDP SP","/product-images/catalog-v2/a96ca6c9-f1bc-4f16-b562-21737a83b7f7.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","2745b82c-e59b-4fc8-bcb5-e1f76a2e7eba","Aurum Privée Edit Armaf- Derby Club House Gold EDP 3.4","/product-images/catalog-v2/2745b82c-e59b-4fc8-bcb5-e1f76a2e7eba.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","41a8c80e-e3a5-47a9-974c-d5c7ca0a6052","Aurum Privée Edit BBW- Aromatherapy Bath Soak Lavender & Vanilla","/images/product-awaiting-photography.webp","official-packshot-required"
"high","e950b278-b732-463e-ad38-19f02ea2364f","Aurum Privée Edit BBW- Aromatherapy Hand Cream 1oz Lavender & Vanilla","/images/product-awaiting-photography.webp","official-packshot-required"
"high","e513553b-e26e-46d1-9912-2cfc57465d33","Aurum Privée Edit BBW- Aromatherapy Luxe Bath Lavender & Vanilla","/images/product-awaiting-photography.webp","official-packshot-required"
"high","269f8c22-92c4-404f-8f5c-98f4c0737ac5","Aurum Privée Edit BBW- Aromatherapy Stress Relief Lotion Eucalyptus & Spearmint","/images/product-awaiting-photography.webp","official-packshot-required"
"high","ec802444-b3d6-423f-a2e7-01a0b546749b","Aurum Privée Edit Bvlgari Splendida Jasmin Noir EDP sp 1.7oz","/product-images/catalog-v2/ec802444-b3d6-423f-a2e7-01a0b546749b.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","1a964d15-cdfc-4df7-8416-dce881fa847f","Aurum Privée Edit Carolina Herrera- 212 Nyc / EDT Spray 2.7 oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","6d2c6a1a-4255-454c-b882-6d7ef196e97f","Aurum Privée Edit Carolina Herrera- 212 Nyc Rose EDT Spray 2.7 oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","61813c99-a6c1-4e09-b0d4-d80d2c48bc42","Aurum Privée Edit Carolina Herrera- Men's Bad Boy Extreme EDP 1.7 oz","/product-images/catalog-v2/61813c99-a6c1-4e09-b0d4-d80d2c48bc42.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","d6e90732-7496-4a1f-bf06-4fa4a2ff93a8","Aurum Privée Edit Chloe 4 PC Mini Set","/product-images/catalog-v2/d6e90732-7496-4a1f-bf06-4fa4a2ff93a8.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","21a48bd9-2731-4855-9550-a699c1368dad","Aurum Privée Edit Chloe- L'eau De Chloe 1.6 EDT","/product-images/catalog-v2/21a48bd9-2731-4855-9550-a699c1368dad.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","71ee668c-dc86-4042-862e-9c41252bf7df","Aurum Privée Edit Chloe- Naturelle Woman 3.4 EDP SP","/product-images/catalog-v2/71ee668c-dc86-4042-862e-9c41252bf7df.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","cf5bdd68-41ed-4395-9ffc-9645e4bca056","Aurum Privée Edit Coach- Blue Men 2.0 EDT SP","/product-images/catalog-v2/cf5bdd68-41ed-4395-9ffc-9645e4bca056.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","23dbb2af-2532-4210-8b59-92582738c990","Aurum Privée Edit Coach- Floral Blush 3.0 EDP","/product-images/catalog-v2/23dbb2af-2532-4210-8b59-92582738c990.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","6da56f45-7f10-415a-9eed-265b83c08cdb","Aurum Privée Edit Coach- New York Men 1.3 EDT SP","/product-images/catalog-v2/6da56f45-7f10-415a-9eed-265b83c08cdb.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","18b9060d-f2c0-44ef-b019-90135749671d","Aurum Privée Edit DKNY- Be Delicious Fresh Blossom 3.3 EDP SP","/product-images/catalog-v2/18b9060d-f2c0-44ef-b019-90135749671d.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","cc5144ed-9db5-4c51-a8e3-df4f849f972f","Aurum Privée Edit Ed Hardy- Love & Luck Men 3.4 EDT SP","/product-images/catalog-v2/cc5144ed-9db5-4c51-a8e3-df4f849f972f.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","1cf3aacf-1f30-4fb2-bf74-c37e97dba413","Aurum Privée Edit Ed Hardy- Love & Luck Woman 3.4 EDP SP","/product-images/catalog-v2/1cf3aacf-1f30-4fb2-bf74-c37e97dba413.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","4a02c21c-d898-40c2-b921-ad5d2454a6d8","Aurum Privée Edit Elizabeth Arden- 5th Avenue 4.2 EDP SP","/product-images/catalog-v2/4a02c21c-d898-40c2-b921-ad5d2454a6d8.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","0710ecee-acf0-4f28-a0d8-e99b459f3a9d","Aurum Privée Edit Ellie Saab Le Parfum Lumiere EDP sp 3.0oz","/product-images/catalog-v2/0710ecee-acf0-4f28-a0d8-e99b459f3a9d.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","ec40956b-fb9e-4382-95f5-cfe1cfc0cc3b","Aurum Privée Edit Escada- Fairy Love EDT 3.3","/product-images/catalog-v2/ec40956b-fb9e-4382-95f5-cfe1cfc0cc3b.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","8b9a9b97-f76e-4852-bf6e-06b5e5357c85","Aurum Privée Edit Fatale Agent Provocateur","/images/product-awaiting-photography.webp","official-packshot-required"
"high","c5d6eb75-bcba-4a0e-bdb3-fed586f1e39d","Aurum Privée Edit Frozen Roll on Parfume","/product-images/catalog-v2/c5d6eb75-bcba-4a0e-bdb3-fed586f1e39d.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","0660f9e6-085b-47eb-92e2-1922fc2a5d87","Aurum Privée Edit Giorgio Armani  My Way Nectar EDP 3.0oz","/product-images/catalog-v2/0660f9e6-085b-47eb-92e2-1922fc2a5d87.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","68e9835b-d7b3-432d-8254-af945363d509","Aurum Privée Edit Giorgio Armani- Armani  Diamonds  Men 2.5  EDT  SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","05e76da0-6c75-4163-9664-fcdd7fd20bbc","Aurum Privée Edit Givenchy Hot Couture EDP Spray 3.3","/product-images/catalog-v2/05e76da0-6c75-4163-9664-fcdd7fd20bbc.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","5e1f2109-5036-476d-8396-0c3023ae0d1f","Aurum Privée Edit Gucci Unisex Memoire D'Une Odeur EDP 3.3","/product-images/catalog-v2/5e1f2109-5036-476d-8396-0c3023ae0d1f.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","39d8f808-9c72-4d3b-8dec-20864409d4de","Aurum Privée Edit Hollister Canyon Escape EDP sp 3.4","/product-images/catalog-v2/39d8f808-9c72-4d3b-8dec-20864409d4de.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","328f638a-1361-4451-91a8-780b77617539","Aurum Privée Edit Hollister Festival Nite EDT sp 3.4oz","/product-images/catalog-v2/328f638a-1361-4451-91a8-780b77617539.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","ec2fb779-5e64-4679-9a0b-b20e42ec4e95","Aurum Privée Edit Hollister Festival Vibes EDT sp 3.4oz","/product-images/catalog-v2/ec2fb779-5e64-4679-9a0b-b20e42ec4e95.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","c2c0cc52-3922-4001-adee-42b8b91e8a81","Aurum Privée Edit Jean Paul Gautlier Le Male Travel Exclusive 1.4oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","6fce90d4-fa08-40a8-baa0-3643a7e61bd2","Aurum Privée Edit Jean Paul Glautier- Men's Le Male Gift Set","/product-images/catalog-v2/6fce90d4-fa08-40a8-baa0-3643a7e61bd2.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","de0ff95c-710f-49a0-baf0-168515c3faad","Aurum Privée Edit Jessica Simpson  Ladies Fancy Love Body Mist 8 oz","/product-images/catalog-v2/de0ff95c-710f-49a0-baf0-168515c3faad.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","bb07c6f4-b8ae-4431-90cc-7532075ae921","Aurum Privée Edit Jessica Simpson Body Lotion 3 FL","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b91a7dcd-01eb-4c2d-817b-dfd5aeb5e39f","Aurum Privée Edit Kenneth Cole EDT Spray 3.4 oz","/product-images/catalog-v2/b91a7dcd-01eb-4c2d-817b-dfd5aeb5e39f.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","395750d8-b312-4854-b682-d56c620a2ed3","Aurum Privée Edit Lattafa Unisex Bade' e Al Oud for Glory 3.4 EDP SP","/product-images/catalog-v2/395750d8-b312-4854-b682-d56c620a2ed3.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","0cb6205a-66f6-455e-8376-6c6dc769f2d2","Aurum Privée Edit Mahogany Teakwood","/product-images/catalog-v2/0cb6205a-66f6-455e-8376-6c6dc769f2d2.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","72b71795-39f5-41e3-b996-43920f9a475f","Aurum Privée Edit Michael Kors Wonderlust Set","/images/product-awaiting-photography.webp","official-packshot-required"
"high","61318c30-f8db-4203-9652-4aa512e7de62","Aurum Privée Edit Nina Ricci Rose Woman 2.7 Edt Sp","/images/product-awaiting-photography.webp","official-packshot-required"
"high","7117793f-b713-41d0-bb61-364979e73c7f","Aurum Privée Edit Opium Black Glitters EDP 3.0oz","/product-images/catalog-v2/7117793f-b713-41d0-bb61-364979e73c7f.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","837055e1-ed2e-4f1b-921e-9766c7160dc7","Aurum Privée Edit Paco Rabanne Million EDP sp 2.7oz","/product-images/catalog-v2/837055e1-ed2e-4f1b-921e-9766c7160dc7.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","7209b594-8e98-43fd-afc6-0bca758afb07","Aurum Privée Edit Paris Hilton  Ladies Rose Rush 8 oz","/product-images/catalog-v2/7209b594-8e98-43fd-afc6-0bca758afb07.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","29bf019d-5475-4237-89af-cb9ed4c2e83f","Aurum Privée Edit Paris Hilton Can Can Burlesque","/product-images/catalog-v2/29bf019d-5475-4237-89af-cb9ed4c2e83f.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","0e0fe679-7df0-4a2b-8144-6efc669a8014","Aurum Privée Edit Paris Hilton for Men","/images/product-awaiting-photography.webp","official-packshot-required"
"high","8ef00105-5b1d-4a80-a1d4-18cacee93aed","Aurum Privée Edit Salvatore Ferragamo Emozione","/product-images/catalog-v2/8ef00105-5b1d-4a80-a1d4-18cacee93aed.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","f5b985ac-2546-41d1-b1c1-2b0f4d595bc8","Aurum Privée Edit Tom Ford Black Orchid Parfum 3.4 EDP","/product-images/catalog-v2/f5b985ac-2546-41d1-b1c1-2b0f4d595bc8.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","13c92705-5da7-40f0-9571-3419e877814b","Aurum Privée Edit Valentino Voce Viva 1.7 EDP SP","/product-images/catalog-v2/13c92705-5da7-40f0-9571-3419e877814b.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","5bddc003-1531-4f84-b4ca-d83146bc2399","Aurum Privée Edit Wallflowers- Bergamot Waters","/images/product-awaiting-photography.webp","official-packshot-required"
"high","5d24e435-de4b-4201-9ba4-f8a002bf597e","Aurum Privée Edit Wallflowers- Black Cherry Merlot","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b71ebdf5-c117-46c9-8989-d33af6ffff13","Aurum Privée Edit Wallflowers- Cactus Blossom","/images/product-awaiting-photography.webp","official-packshot-required"
"high","22a341ca-777f-4a8d-b2b6-ef5c623c10fc","Aurum Privée Edit Wallflowers- Japanese Cherry Blossom Refills, 2-Pack","/product-images/catalog-v2/22a341ca-777f-4a8d-b2b6-ef5c623c10fc.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","83a5231f-7718-4427-bb36-27f033c33cf1","Aurum Privée Edit Wallflowers- Lavender Vanilla Refills, 2-Pack","/product-images/catalog-v2/83a5231f-7718-4427-bb36-27f033c33cf1.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","7c76d7a6-78e7-4f6d-b412-278381f55936","Azzaro Wanted Men 3.4 EDP SP","/product-images/catalog-v2/7c76d7a6-78e7-4f6d-b412-278381f55936.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","07dd1c29-23f8-4d6c-abfa-0c4ad3d6af22","BBW A Thousand Wishes Body Butter 6.5 oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","4d6f955a-f55d-44c7-a15b-aa1972edbcfb","BBW A Thousand Wishes Body Wash 10 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b698ba04-34a2-4e95-9a60-5c480918f09f","BBW Brightest Bloom Body Lotion 8 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","3fe7b4d9-a611-457f-902a-d9fbdfe0b6a3","BBW Brightest Bloom Body Wash & Shower Gel 10 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","2f88ca2b-e6f7-47cd-88db-ddfa467ad254","BBW Brightest Bloom Eau de Toilette & Parfum 3.4 fl oz / 100mL","/images/product-awaiting-photography.webp","official-packshot-required"
"high","739acff0-c0ba-48d0-956c-5d8325c29da7","BBW Brightest Bloom Fragrance Spray & Mist 4.9 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","ef4e94bb-0f48-496b-8534-69dfabe6477b","BBW Brightest Bloom Mini Perfume Spray 0.23 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b3d5c05f-74d6-48b6-9356-65b38aff4c90","BBW Brightest Bloom Travel Size Body Cream 2.5 oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","615bd477-b362-4e74-aa83-8c0fe3ab06cd","BBW Dahlia Body Lotion 8 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","907b99c0-09bf-47cb-91bb-45c89e259a76","BBW Diamond of the Season Body Lotion 8 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","5833870e-77dc-41c3-99c9-5227da8a4a57","BBW Diamond of the Season Body Wash & Shower Gel 10 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","afe49bf6-f2f8-4f11-ac3d-9b30ca705985","BBW Into the Night 1.7 fl oz EDP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","95403dbb-6ca3-46b8-95d2-8614092cc1b2","BBW Into the Night Body Spray & Body Mist 2.5 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","46983405-afe2-4e7e-9ef4-fd3940a16ee7","BBW Into the Night Body Spray & Body Mist 8 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","e49c617a-c27c-40b5-9b4d-0254d395c000","BBW Into the Night Hand Cream 1 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","8f77c4ba-20a3-4178-b470-2e93860e58a1","BBW Into the Night Moisturizing Body Wash 10 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","2b344c29-0c3a-4712-9763-481ccb640987","BBW Mahogany Teakwood — Wallflowers Refills 2-pack 0.8 fl oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","8121744b-a0f2-4720-a682-3b98e5fef8e3","BBW Ocean — Body Wash & Shower Gel — 10 oz /295 mL","/images/product-awaiting-photography.webp","official-packshot-required"
"high","bd9d347e-6d09-4832-9707-c88a9f6557a0","BBW Pure Wonder — Body Cream 8 oz","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b3c0d7c6-ac5d-4144-8c3b-80c50b3c3283","BBW Vanilla Bean Noel Whipped Body Cream 6.5 OZ","/images/product-awaiting-photography.webp","official-packshot-required"
"high","abbd9349-fb44-488d-9764-119c92625151","Britney Spears Fantasy Intense 3.4 EDP","/product-images/catalog-v2/abbd9349-fb44-488d-9764-119c92625151.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","0814fefe-c21f-49bb-b2ae-846470e3e98f","Britney Spears Fantasy Intimate 3.4 EDP","/product-images/catalog-v2/0814fefe-c21f-49bb-b2ae-846470e3e98f.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","b68a62e1-900a-4cc7-8df0-84ffae9c9779","Britney Spears Prerogative  1.0  EDP","/product-images/catalog-v2/b68a62e1-900a-4cc7-8df0-84ffae9c9779.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","49d6abd4-a782-41f5-80e9-d98b91c50ed0","Burberry Her 3.4 EDT SP","/product-images/catalog-v2/49d6abd4-a782-41f5-80e9-d98b91c50ed0.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","202f400b-d1e0-4f1d-a337-3424a2e9cd68","Burberry Men's ""Mr."" EDP Spray 3.4 oz","/product-images/catalog-v2/202f400b-d1e0-4f1d-a337-3424a2e9cd68.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","8936d4a9-a3ec-4fe2-91a6-ae3db4088d8c","Burberry Mr. Burberry 1.6 oz","/product-images/catalog-v2/8936d4a9-a3ec-4fe2-91a6-ae3db4088d8c.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","44e12d9c-ab4d-45ea-8aff-9e3653622e68","Burberry Mr. Burberry Indigo Men 1.6 EDT SP","/product-images/catalog-v2/44e12d9c-ab4d-45ea-8aff-9e3653622e68.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","9bb50f9d-fa4d-4c10-9f7a-7e5934be9de8","Burberry My Burberry 3.0 EDP","/product-images/catalog-v2/9bb50f9d-fa4d-4c10-9f7a-7e5934be9de8.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","cc7befef-5dcf-4e0f-8e53-f34b6baa44b6","Bvlgari Man Glacial Essence Eau De Parfum Spray 100 ml/3.4 oz","/product-images/catalog-v2/cc7befef-5dcf-4e0f-8e53-f34b6baa44b6.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","04090064-beff-498f-8dbf-302ea07ee17f","Bvlgari Splendida Patchouli Tenati on Woman 1.7 EDP SP","/product-images/catalog-v2/04090064-beff-498f-8dbf-302ea07ee17f.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","52d16c2f-fab0-4dda-aad1-752efd73195d","Bvlgari Splendida Tubereuse Mystique Woman 1.7 EDP SP","/product-images/catalog-v2/52d16c2f-fab0-4dda-aad1-752efd73195d.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","8afe6653-70c5-47c1-afa5-7105c45856f8","Bvlgari Terrae Essence 3.4 oz EDP Set","/images/product-awaiting-photography.webp","official-packshot-required"
"high","6bc8924b-752b-4957-b685-b128d476c80e","Bvlgari Terrae Essence 3.4 oz EDP SP","/product-images/catalog-v2/6bc8924b-752b-4957-b685-b128d476c80e.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","0ecea89e-a99a-4a01-b9ab-eb35b7e83104","Calvin Klein Be 3.4 EDT SP","/product-images/catalog-v2/0ecea89e-a99a-4a01-b9ab-eb35b7e83104.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","5b4a3168-6907-4cb8-a426-b9122f1f012f","Calvin Klein Escape 3.4 EDP SP","/product-images/catalog-v2/5b4a3168-6907-4cb8-a426-b9122f1f012f.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","4ab94abb-f2ed-463d-82d1-4aa59be694e8","Calvin Klein One Shock Him 3.4 EDT SP","/product-images/catalog-v2/4ab94abb-f2ed-463d-82d1-4aa59be694e8.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","a5b438cf-143f-420c-af05-9d6ddb52500d","Carolina Herrera ""CH"" Men 6.7 EDT SP","/product-images/catalog-v2/a5b438cf-143f-420c-af05-9d6ddb52500d.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","5e243488-c219-439f-940d-16aea008d9bd","Carolina Herrera 212 VIP Black Men 6.7 EDP SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","d34be6d2-00e5-49a7-9acd-69d4a3522a08","Carolina Herrera Bad Boy Cobalt 3.4 oz/100 ml EDP SP","/product-images/catalog-v2/d34be6d2-00e5-49a7-9acd-69d4a3522a08.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","e3574f71-a617-4d47-8cff-fbfabaf4da9d","Carolina Herrera Bad Boy Cobalt Elixir 3.4 EDPSP","/product-images/catalog-v2/e3574f71-a617-4d47-8cff-fbfabaf4da9d.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","ea6c9f7f-1c91-4177-874a-ee12e347945e","Carolina Herrera Bad Boy Le Parfum 3.4 EDP SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","a59e7866-f111-4af5-9c80-276108d95362","Carolina Herrera Good Girl 2.7 EDP Gift Set","/product-images/catalog-v2/a59e7866-f111-4af5-9c80-276108d95362.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","c4f25638-1a47-4be4-bb0d-064da186c33c","Carolina Herrera Good Girl 3x20 EDP Travel Spray","/product-images/catalog-v2/c4f25638-1a47-4be4-bb0d-064da186c33c.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","fa93716c-625d-4f15-a8df-7dfec8b72546","Carolina Herrera Good Girl Gift Set 2.7","/product-images/catalog-v2/fa93716c-625d-4f15-a8df-7dfec8b72546.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","575ff369-e3d0-467e-875a-079d5dde29e7","Carolina Herrera Men's 212 VIP Black EDP Spray 3.4 oz","/product-images/catalog-v2/575ff369-e3d0-467e-875a-079d5dde29e7.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","e79c246d-45f9-4f19-be4e-2da4aab3fd9b","Carolina Herrera Very Good Girl Glam Woman 1.7 Parfum SP","/product-images/catalog-v2/e79c246d-45f9-4f19-be4e-2da4aab3fd9b.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","88af4237-a285-4bef-941a-e41b31910c5e","Carolina Herrera Very Good Girl Glam Woman 2.7 EDP SP","/product-images/catalog-v2/88af4237-a285-4bef-941a-e41b31910c5e.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","7fd35429-7f99-47dd-bba6-e6129e0f9479","Carven Leau Intense 3.3 FL","/images/product-awaiting-photography.webp","official-packshot-required"
"high","57696d15-5763-4186-8f8f-2e655741efd9","Chanel Allure Homme Sport 5.0 EDT","/product-images/catalog-v2/57696d15-5763-4186-8f8f-2e655741efd9.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","e6162861-a1ec-4ba1-9abf-9eb44f718098","Chloe Nomade Naturelle Woman 2.5 EDP SP","/product-images/catalog-v2/e6162861-a1ec-4ba1-9abf-9eb44f718098.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","a47278a5-51fe-4c8c-87d4-eef89bb93f40","Chloe Rose Tangerine 1.7oz EDT SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","e589dccf-d8f6-42c4-93e2-e64ce10522f8","Christian Dior Dior Eau Sauvage 3.4 EDP SP","/product-images/catalog-v2/e589dccf-d8f6-42c4-93e2-e64ce10522f8.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","03a36b63-2e78-49b6-b1af-56f6c44de319","Christian Dior Dior Eau Sauvage Extreme 3.4 EDT SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","a49375e5-2059-4068-8c04-d7113244ad5b","Club de Nuit Untold 3.6 EDP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","1eaedcf9-7a72-4f05-bbed-4654b112f2eb","Creed Aventus Her 2.5 oz EDP SP","/product-images/catalog-v2/1eaedcf9-7a72-4f05-bbed-4654b112f2eb.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","4a87656a-8ad9-43af-a0cb-73e077d85f1c","Cuba Cuba Gold — Gift Set","/images/product-awaiting-photography.webp","official-packshot-required"
"high","8c73eb91-b545-4a0a-9fa7-d4ef3c053a7c","Dior Hypnotic Poison Woman 3.3 EDT SP","/product-images/catalog-v2/8c73eb91-b545-4a0a-9fa7-d4ef3c053a7c.webp","very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","0935ec63-ac41-41e0-9ee6-fc4046c4cb45","Dolce & Gabanna Velvet Ginestra 5.0 oz EDP SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","8196aa2b-3dca-45b2-bc3b-4a5bf77c0aeb","Dolce & Gabbana Dolce Rose 2.5 oz EDT SP","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b455bb46-6e0a-4e51-84b3-ff8160125344","Dolce & Gabbana Saffron Fig Leather 3.3 FL","/images/product-awaiting-photography.webp","official-packshot-required"
"high","b481e0bc-f97e-4fc8-af9a-bf69e1ce5ffc","Dolce & Gabbana The One EDT 3.4oz","/product-images/catalog-v2/b481e0bc-f97e-4fc8-af9a-bf69e1ce5ffc.webp","source-below-300px|replace-with-official-high-resolution-packshot"
"high","3325e517-ba08-401c-ba94-649a278e4b79","Dolce & Gabbana The Only One 3.4 oz EDP SP","/product-images/catalog-v2/3325e517-ba08-401c-ba94-649a278e4b79.webp","extreme-source-padding|very-low-detail|source-below-300px|replace-with-official-high-resolution-packshot"
"high","ba08f89c-b6e9-47fb-bbc4-6ba56f87adde","Dolce & Gabbana Velvet Sublime 5.0 oz EDP SP","/images/product-awaiting-photography.webp","official-packshot-required"
